step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
389,389.0,0.000872,21.284652109192,23.075270373109053,19.64290774117652,1309.3641671317898,0.018560216639215425,0.020121635765351094,0.017128615550305926,0.05581046795487245,0.3325579827465871,0.36053515590697366,0.3069068613464392,2.0,350.89762224483115,0.35000000000582077,7.8746395562897264,3577.5771911418205,0.4755840535681484,0.11451923300801689,0.4098967134238347,0.06693813693862948,0.817421869856136,0.11563999320523455,2.0,350.89762224483115,0.28276609201566316,two-phase,0.075,6.0,0.175,0.015781307917164682,0.01571442203687897,0.04002916003770776,0.039824531828706135,0.03377634283740636,0.8961735180629671,0.07005013909962648,0.032764177804319304,0.8968589274397651,0.07037689475591552,0.4503512378396047,0.14936225301298853,0.40028650914740677,0.45002077538288354,0.14908062634087751,0.40089859827623897,350.89762224483115,351.05732503081623,350.89762224483115,351.01555602580305
390,390.0,0.000872,19.128279160599416,23.254934593086773,20.151366900729546,1312.9457131779104,0.01667985942804269,0.020278302965171666,0.017571991937436165,0.05453015433065052,0.3058832242964552,0.3718731995917635,0.3222435761117814,2.0,345.8251973364329,0.35000000000582077,7.786919021349108,3467.528464168958,0.4416584010493668,0.12193521862780747,0.43640638032282564,0.053729324615728914,0.8360437356616942,0.11022693972257677,2.0,345.8251973364329,0.2995123946748208,two-phase,0.075,6.0,0.175,0.016332457105560687,0.016219268109696053,0.03819769722508983,0.0381022369715456,0.03173277402507007,0.8933668999457166,0.07490032602921325,0.03216977276175211,0.8924819128558534,0.07534831438239442,0.4231036536608471,0.14889448332190935,0.42800186301724363,0.4231957378133607,0.1481469798318303,0.4286572823548091,345.8251973364329,345.8434362579053,345.8251973364329,345.88113434316364
391,391.0,0.000872,17.43817066560232,24.120522113912173,21.395808476589057,1315.6984892644873,0.015206084820405225,0.021033095283331416,0.018657144991585658,0.0548963250953223,0.2769964072094314,0.38314213650566636,0.33986145628490216,2.0,340.5461112508094,0.35000000000582077,7.940317906101848,3455.312126810195,0.40354032498092474,0.1299468399260055,0.46651283509306973,0.04198627420832405,0.8533619730045593,0.10465175278711666,2.0,340.5461112508094,0.3165211839659605,two-phase,0.075,6.0,0.175,0.017375849814551685,0.017378683133761563,0.03752047528077062,0.03745769652196071,0.02937528928372685,0.8901291526599183,0.0804955580563548,0.02747897483186837,0.8899429356179145,0.0825780895502171,0.39167052377340433,0.1483548587730091,0.4599746174535866,0.39077821244811833,0.14881339587560533,0.46040839167627634,340.5461112508094,340.67420567168745,340.5461112508094,340.39938705146074
392,392.0,0.000872,17.146449104213524,25.0904412003759,22.172945450485457,1318.63537446366,0.014951703618874193,0.021878864726727787,0.01933480843282332,0.0561653767784253,0.26620855189593534,0.38954362957522387,0.3442478185288408,2.0,337.66298293937666,0.35000000000582077,8.215563005470417,3528.861059981573,0.3895547637164056,0.13461950561653702,0.4758257306670573,0.03713701566076812,0.862974145492611,0.09988883884662084,2.0,337.66298293937666,0.32579797072685324,two-phase,0.075,6.0,0.175,0.018298565779520087,0.01827266730516589,0.03786681099890521,0.03782041787401814,0.028577995302747707,0.8890341566489225,0.08238784804833,0.027561746800323517,0.8906454644958203,0.08179278870385619,0.381039937391014,0.1481723594496705,0.4707877031593155,0.3809146398564739,0.1484438004082744,0.4706415597352517,337.66298293937666,337.5554409637148,337.66298293937666,337.55276923645033
393,393.0,0.000872,15.883901369285908,25.33158004760702,21.34140941683752,1321.7310160284037,0.013850761994017313,0.022089137801513323,0.01860970901148232,0.054549608807012956,0.2539112983013114,0.4049366857911091,0.3411520159075795,2.0,330.9593670573021,0.35000000000582077,8.266445726242669,3427.395103314194,0.375016646564775,0.14630139917730006,0.4786819542579248,0.029001365814832966,0.8852593609250367,0.08573927326013041,2.0,330.9593670573021,0.3470246979559306,two-phase,0.075,6.0,0.175,0.018930061519867845,0.018956150122627687,0.035619547287145115,0.035623670013548346,0.028046077982127163,0.8883036264207982,0.08365029559707475,0.028125526850874518,0.8876633066923465,0.08421116645677897,0.3739477064440792,0.14805060440968892,0.4780016891462318,0.37283527625479884,0.14987467139702212,0.47729005234817906,330.9593670573021,330.86705054489926,330.9593670573021,330.8760074689951
394,394.0,0.000872,13.704764920886085,25.24520272987608,22.33869861055264,1324.8335057969673,0.011950555011012666,0.022013816780451945,0.019479345188401904,0.05344371697986651,0.22361010211012677,0.41190654438846497,0.3644833535014083,2.0,327.1310711191045,0.35000000000582077,8.162169346162923,3314.9879564060993,0.33180213706027567,0.1527288269467333,0.5154690359929911,0.022682037205082214,0.8932365910602775,0.08408137173464025,2.0,327.1310711191045,0.35897935371031053,two-phase,0.075,6.0,0.175,0.01918519098130923,0.019225592324446462,0.034258525998557283,0.03422648608921898,0.025108025825769906,0.884268533324212,0.09062344085001806,0.025279222351149162,0.8850253717807789,0.089695405868072,0.33477367767928373,0.14737808888840395,0.5178482334323123,0.3344514634849061,0.14705294540813776,0.5184955911069561,327.1310711191045,327.0148810969445,327.1310711191045,327.04558762741124
395,395.0,0.000872,13.538350925901891,26.31937634051744,22.835894111558968,1328.1092768611068,0.01180544200738645,0.02295049616893121,0.01991289966527942,0.05466883784159708,0.21594463086251642,0.419809476020512,0.36424589311697153,2.0,323.5321238073417,0.35000000000582077,8.535756814102458,3391.925007730525,0.3217052235814965,0.15955749123995122,0.5187372851785523,0.019532101529855368,0.9031345906066146,0.07733330786353004,2.0,323.5321238073417,0.37012947877519764,two-phase,0.075,6.0,0.175,0.02023454845555613,0.0202429402144228,0.034434289386040956,0.03454268917748202,0.02462758937119373,0.8836087064261057,0.0917637042027006,0.02490825268177812,0.8828528317958564,0.09223891552236553,0.3283678582708605,0.14726811773242687,0.5243640239967124,0.32857343140077444,0.14723066040790797,0.5241959081913176,323.5321238073417,323.55715357460815,323.5321238073417,323.52309483273103
396,396.0,0.000872,11.86534572025955,25.983821934151152,22.43158836767892,1331.4560103501974,0.010346581468066328,0.022657892726579806,0.01956034505661602,0.05256481925126215,0.19683471978870912,0.4310467162128739,0.3721185639984171,2.0,318.1468361581839,0.35000000000582077,8.4659860072461,3243.0268934047253,0.2947928273897564,0.17011734166674505,0.5350898309434985,0.014912519960430684,0.9156298403640091,0.06945763967556025,2.0,318.1468361581839,0.38688422113773413,two-phase,0.075,6.0,0.175,0.02033649915527033,0.020382874492816245,0.032228320095991816,0.03216295938963803,0.022989979925994643,0.8813596290824346,0.09565039099157072,0.025496757486040394,0.8785848408046183,0.09591840170934132,0.3065330656791183,0.14689327151335083,0.5465736628075308,0.30753343466547584,0.14695934490023949,0.5455072204342847,318.1468361581839,318.1534344883757,318.1468361581839,318.20830056299206
397,397.0,0.000872,10.708516742570128,26.888186478131743,22.66331063489636,1333.5427994570653,0.009337826599521152,0.02344649860893088,0.019762406873629627,0.05254673208208166,0.17770518221637105,0.44620279282650377,0.3760920249571252,2.0,311.0408198661853,0.35000000000582077,8.920756690781943,3222.338725266655,0.26771606844332413,0.18529644342580423,0.5469874881308716,0.010542107797116437,0.9307431559927687,0.05871473621011494,2.0,311.0408198661853,0.40899209657800384,two-phase,0.075,6.0,0.175,0.021491198122573236,0.0215059762037324,0.031055533959508424,0.030975194725485263,0.021438423512746833,0.8792287361502935,0.09933284033695972,0.021424516494302936,0.8802358214966013,0.09833966200909572,0.28584564682940605,0.14653812268801508,0.5676162304825788,0.28545505762428125,0.1458150659206219,0.5687298764550968,311.0408198661853,310.9943786842622,311.0408198661853,311.16633570785575
398,398.0,0.000872,9.274459370116498,27.745459601332566,23.669062358025265,1336.2617716102448,0.008087328570741587,0.024194040772362,0.020639422376198032,0.05292079171930163,0.1528194932086007,0.45717458084697904,0.39000592594442013,2.0,305.72208839069253,0.35000000000582077,9.367442289316672,3210.6059612348445,0.2310757321158122,0.19740421049358495,0.5715200573906027,0.007486478097115518,0.9396052686398072,0.05290825326307725,2.0,305.72208839069253,0.4264240626071114,two-phase,0.075,6.0,0.175,0.02256669900132938,0.02260258443331699,0.030354092717972247,0.030397700215462103,0.018927116596697446,0.8757797309511235,0.10529315245217906,0.020214077905388112,0.8751704484269888,0.10461547366762303,0.25236155462664994,0.14596328849417747,0.6016751568791726,0.25300606676933185,0.144376037764191,0.6026178954664771,305.72208839069253,305.620681471404,305.72208839069253,305.75290589956506
399,399.0,0.000872,8.223142333118332,28.03135467037987,24.715858120734136,1338.4261256543864,0.007170580114479186,0.024443341272571247,0.02155222828128017,0.05316614966833061,0.13487115691491336,0.45975383632362926,0.40537500676145727,2.0,304.2605725131539,0.35000000000582077,9.46833132803915,3196.274175430727,0.2041230124295463,0.20068400098504022,0.5951929865854136,0.006260568103681216,0.9408835305176654,0.05285590137865339,2.0,304.2605725131539,0.43201869862969033,two-phase,0.075,6.0,0.175,0.02296877079086353,0.022920214354891607,0.03019737887746708,0.03005826178124987,0.016848148197662425,0.8729244953859736,0.11022735641636412,0.016723545085912412,0.8740076707747565,0.10926878413933105,0.22464197597781713,0.1454874159034812,0.6298706081187017,0.22488418575733593,0.14541979038822417,0.6296960238544399,304.2605725131539,304.1339128861808,304.2605725131539,304.21600455754856
400,400.0,0.000872,7.441155257634107,27.003895167888952,25.341974406958265,1340.65848680273,0.006488687384656942,0.023547396586399167,0.022098201682867608,0.052134285653923716,0.1244610394727561,0.45166815447920017,0.4238708060480437,2.0,307.53979729266393,0.35000000000582077,8.872956793210957,3113.51918018104,0.18797056477003038,0.19242749599976816,0.6196019392302016,0.006514778207931481,0.9331150916489944,0.06037013014307416,2.0,307.53979729266393,0.4223991748003755,two-phase,0.075,6.0,0.175,0.022021479239024432,0.02200961331196209,0.030112806414899284,0.030148010547550664,0.015320651040566582,0.8708266452079167,0.1138527037515166,0.015295920339867623,0.8714017040855006,0.11330237557463174,0.20427534720980783,0.1451377742029205,0.6505868785872716,0.20386334778681825,0.14505165850764148,0.6510849937055402,307.53979729266393,307.53494890261686,307.53979729266393,307.33157316830096
401,401.0,0.000872,6.753750145991468,27.90426402633144,24.53241337831036,1343.2860688276714,0.00588927012730456,0.02433251823096102,0.021392264465886636,0.05161405282415221,0.11410206726778764,0.47143204029842994,0.41446589243378246,2.0,298.913884984529,0.35000000000582077,9.784578274191894,3079.9652365369784,0.17321142393394642,0.21422049299775314,0.6125680830683005,0.004327547746373254,0.9491106281362262,0.046561824117400626,2.0,298.913884984529,0.4503043510194402,two-phase,0.075,6.0,0.175,0.023242032560462967,0.023255752989799833,0.028372020263689245,0.028380749186709606,0.014666867889273934,0.8699287456066649,0.11540438650406129,0.013892497475102572,0.8708786693663814,0.11522883315851606,0.19555823853196477,0.14498812427394026,0.6594536371940949,0.19589048766649303,0.14586603705220877,0.6582434752812983,298.913884984529,298.86732630657013,298.913884984529,298.9209439420707
402,402.0,0.000872,6.344361483594671,28.850275407764897,25.393374768866902,1344.5247880836096,0.005532283213694553,0.025157440155570993,0.022143022798451942,0.05283274616771749,0.10471314885151581,0.4761713516785353,0.4191154994699488,2.0,296.77753755252127,0.35000000000582077,10.325550371314371,3138.916089649513,0.1591288671471653,0.21992374444693247,0.6209473884059022,0.003655386303754568,0.9520597651025233,0.04428484859372209,2.0,296.77753755252127,0.4579244691703934,two-phase,0.075,6.0,0.175,0.02419340724366617,0.024252961382348566,0.028639338924051322,0.028626670957729604,0.01362459315988182,0.8684972953312466,0.1178781115088716,0.013442306621312643,0.8688541470076357,0.11770354637105147,0.18166124213616186,0.1447495492253838,0.6735892086384543,0.18109781366538702,0.14510125498399068,0.6738009313506225,296.77753755252127,296.70897685328544,296.77753755252127,296.78011457189075
403,403.0,0.000872,7.643498960152041,27.968390615975288,25.195290581781265,1346.545095678796,0.00666513109325258,0.024388436617130454,0.021970293387313263,0.0530238610976963,0.12570059884873522,0.4599521066976778,0.4143472944535869,2.0,304.0030530056979,0.35000000000582077,9.43189201140065,3188.420496373385,0.19027355270029123,0.20115602184904205,0.6085704254506668,0.005779398840244132,0.9405734071246807,0.053647194035075126,2.0,304.0030530056979,0.43339952381211333,two-phase,0.075,6.0,0.175,0.022980516150421217,0.02295337102431904,0.030043344947275084,0.030186496328150885,0.015736036224111134,0.8713971313049539,0.11286683247093489,0.015444494098946703,0.8711180765190305,0.11343742938202264,0.20981381633316498,0.1452328552255794,0.6449533284412555,0.20910030423324302,0.14582845420551985,0.6450712415612372,304.0030530056979,304.15776195431107,304.0030530056979,304.0213458810518
404,404.0,0.000872,7.059634707620181,28.469034508779902,24.88173584143514,1347.541432452781,0.006156001465044798,0.024824998091656076,0.021696873653731446,0.052677873210432324,0.11686123774309218,0.47126044729421107,0.41187831496269667,2.0,299.0318658401004,0.35000000000582077,9.995843692680664,3158.776135460159,0.17738908694737268,0.2139509256876768,0.6086599873649505,0.004452374936553572,0.9491209874146344,0.04642663764881202,2.0,299.0318658401004,0.4497181614569854,two-phase,0.075,6.0,0.175,0.02369019628965981,0.023727235953423922,0.028987676920772514,0.028933567875566807,0.015007589451725534,0.8703966893730616,0.11459572117521287,0.014873132175133487,0.8712163115718651,0.11391055625300148,0.2001011926866779,0.14506611489333834,0.6548326924199838,0.2009500673455187,0.14652156217010928,0.652528370484372,299.0318658401004,299.02363327228113,299.0318658401004,299.2424898698707
405,405.0,0.000872,6.694509038732227,28.69594941345116,25.40471028757093,1348.8145850679964,0.005837611881774503,0.025022867888529414,0.02215290737076185,0.053013387141065765,0.11011580652715006,0.4720103588541685,0.4178738346186815,2.0,298.6049984136731,0.35000000000582077,10.084403217429971,3168.4379032935167,0.16718675172005412,0.2149868889063889,0.6178263593735569,0.004126908313079005,0.9493396601798041,0.04653343150711679,2.0,298.6049984136731,0.4515992533706594,two-phase,0.075,6.0,0.175,0.023940806051555016,0.02392171286668034,0.02907258108951075,0.029252275646404147,0.014183584408746553,0.8692650086386408,0.11655140695261265,0.013318194628747662,0.8697267890215773,0.11695501634967508,0.1891144587923127,0.1448775014466876,0.6660080397609998,0.18914214502191293,0.1448993419666452,0.6659585130114419,298.6049984136731,298.7320027070658,298.6049984136731,298.72905806829243
406,406.0,0.000872,5.8672031640970586,28.594822480925185,25.99953340537773,1349.7047396896785,0.005116201159092636,0.024934685203366763,0.02267159312948938,0.052722479491948776,0.09704022284979841,0.472942195504567,0.43001758164563464,2.0,298.0029964381512,0.35000000000582077,10.039237601693141,3126.880286722043,0.14737942491030492,0.21639973484632677,0.6362208402433682,0.003553133309998199,0.9493781938640578,0.047068672825944013,2.0,298.0029964381512,0.45456619482138194,two-phase,0.075,6.0,0.175,0.023965856884203503,0.023957405887923368,0.028756622607745273,0.028737174666417165,0.012558562213971825,0.8670332184887197,0.12040821929730837,0.013003687138914475,0.8666360548655441,0.12036025799554144,0.16744749618390184,0.1445055364127248,0.6880469674033735,0.16713955655370422,0.14331263966836247,0.6895478037779332,298.0029964381512,297.94967121988293,298.0029964381512,298.08150252997615
407,407.0,0.000872,4.638541125928873,28.43721078454389,25.44075107421428,1351.0041236493737,0.004044807861809978,0.024797247804122274,0.022184334936714855,0.051026390602647104,0.07926893934763524,0.4859690742624438,0.43476198638992103,2.0,292.3862060669712,0.35000000000582077,10.80016696104758,2999.5635685783063,0.1207008401459613,0.23217098044871814,0.6471281794053205,0.002323980723177328,0.9573083913389218,0.04036762793790091,2.0,292.3862060669712,0.4746898775047157,two-phase,0.075,6.0,0.175,0.02422171110467833,0.02428198821645354,0.026804679497968775,0.02670198944840559,0.010599116973614226,0.8643421348983323,0.12505874812805343,0.011266880020396145,0.8630826414319428,0.12565047854766104,0.14132155964736492,0.14405702248221466,0.7146214178704203,0.14076102436941934,0.14435614420004844,0.7148828314305322,292.3862060669712,292.4106836953511,292.3862060669712,292.28999835396405
408,408.0,0.000872,4.66933780701362,29.099755578046526,26.26565315138605,1352.1810748563762,0.004071662567715877,0.02537498686405657,0.022903649548008637,0.052350298979781086,0.07777725527963936,0.48471522338118805,0.43750752133917253,2.0,292.8725580994518,0.35000000000582077,10.931425049254827,3076.446686737813,0.11840518021669856,0.2307003056780854,0.650894514105216,0.0023253946832187734,0.9564572133951393,0.04121739192164191,2.0,292.8725580994518,0.4731899044418242,two-phase,0.075,6.0,0.175,0.024771632971743538,0.024623518891736695,0.027578666008037548,0.027584450874352583,0.01037400143930569,0.8640329633607269,0.12559303519996745,0.010257686457040699,0.8641111081695333,0.125631205373426,0.13832001919888215,0.14400549390192863,0.7176744868991892,0.13731846644655157,0.14434291639301197,0.7183386171604365,292.8725580994518,292.8670104978262,292.8725580994518,292.8212586245321
409,409.0,0.000872,5.649953779425656,29.032542688249794,25.18711753885536,1351.8081925167785,0.004926759695659172,0.02531637722415382,0.021963166493881876,0.052206303413694866,0.09437097387682067,0.4849295117400091,0.42069951438317027,2.0,293.01650688318125,0.35000000000582077,10.991254866433962,3101.18393935906,0.1436580144593857,0.23054509650737398,0.6257968890332403,0.0028378985103492543,0.9573577114518277,0.03980439003782296,2.0,293.01650688318125,0.4711707640381064,two-phase,0.075,6.0,0.175,0.024598083867035814,0.024502411661863992,0.02760821954665905,0.027519079905329737,0.01254561592197309,0.8670154381822072,0.12043894589581981,0.013162704018292578,0.8662913539690108,0.12054594201269654,0.1672748789653081,0.14450257303526326,0.6882225479994286,0.16734502453190991,0.14624350041815407,0.6864114750499358,293.01650688318125,292.84674465222946,293.01650688318125,293.0070224224884
410,410.0,0.000872,5.178904140961202,29.14827228862582,25.87313980457044,1353.657044416614,0.004516004410918168,0.025417293435681717,0.022561377909585425,0.05249467575618531,0.086027856079977,0.4841880261101882,0.4297841178098348,2.0,293.2013915265343,0.35000000000582077,10.9397550312091,3105.000781527986,0.13094715983747277,0.22986334468930358,0.6391894954732238,0.002606291960045598,0.956505291599707,0.040888416440247315,2.0,293.2013915265343,0.47132095854613,two-phase,0.075,6.0,0.175,0.024741840895973553,0.024631824910127956,0.02775283486021176,0.02769024479251306,0.01143930427098821,0.8654960402034235,0.12306465552558837,0.010673550070964571,0.8637694273947923,0.12555702253424303,0.1525240569489841,0.1442493400362443,0.7032266030147717,0.15329724356309518,0.14344136053596615,0.7032613959009386,293.2013915265343,293.34422535716067,293.2013915265343,293.1238508141332
411,411.0,0.000872,4.200451226494495,28.95842190424239,25.01453807399393,1353.616383910833,0.0036627934695032003,0.025251743900499366,0.02181267720052271,0.05072721457052527,0.0722056888105077,0.49779480529908166,0.4299995058904107,2.0,287.60115195482865,0.35000000000582077,12.900119002893288,2977.4942708957324,0.11014928303412772,0.24689054325917464,0.6429601737066976,0.0017390138247300152,0.9637598633669443,0.034501122808325534,2.0,287.60115195482865,0.4918373530090321,two-phase,0.075,6.0,0.175,0.024949538939888355,0.024774871001129635,0.025777675630636918,0.025808379417504,0.009935642977389955,0.8634309259878288,0.12663343103478125,0.00956802397438848,0.8641500380915537,0.12628193793405781,0.13247523970610062,0.14390515433952564,0.7236196059543738,0.13410964697270636,0.14303668566855707,0.7228536673587366,287.60115195482865,287.5876365941254,287.60115195482865,287.6511984073272
412,412.0,0.000872,4.540011604082547,28.521882792140552,25.97835052999752,1354.2244026617784,0.0039588901187599815,0.024871081794746563,0.02265312166215784,0.051483093575664385,0.07689689651111632,0.48309221663600477,0.4400108868528789,2.0,293.51824631513216,0.35000000000582077,10.578358136713197,3027.5274532962712,0.1170324449952846,0.22878172166692493,0.6541858333377906,0.0023594493272015636,0.9553831358581548,0.04225741481464365,2.0,293.51824631513216,0.47109858263866045,two-phase,0.075,6.0,0.175,0.024253612413349016,0.024204261324813174,0.02722948116231537,0.027274865798366424,0.010221413756776517,0.8638234008637978,0.12595518537942565,0.009729662932688518,0.8650361448284853,0.12523419223882615,0.13628551675408818,0.1439705668075356,0.7197439164383763,0.1363871417913171,0.14402898318805843,0.7195838750206244,293.51824631513216,293.59288813709543,293.51824631513216,293.5539372000537
413,413.0,0.000872,6.343165389663862,29.15393120095024,26.304553220658413,1354.190540591261,0.005531240219786888,0.02542222800722861,0.022937570408414137,0.05389103863542964,0.10263747665368764,0.47173386616667007,0.4256286571796422,2.0,298.5989993008485,0.35000000000582077,10.210235258361582,3217.7217591844724,0.15583302422027842,0.21487074684867555,0.629296228931046,0.0038457454599685973,0.9487653734648627,0.047388881075168775,2.0,298.5989993008485,0.4521971809153911,two-phase,0.075,6.0,0.175,0.024369375747543706,0.024424165456444942,0.029521662887885936,0.02946656061256602,0.01323289968836521,0.8679593472112814,0.11880775310035342,0.012794890378306894,0.8688212221635564,0.11838388745813665,0.1764386625113332,0.14465989120171385,0.678901446286953,0.17611283596717991,0.14587199437841217,0.6780151696544078,298.5989993008485,298.52379642860234,298.5989993008485,298.490168521543
414,414.0,0.000872,4.427296037207108,29.10230863190519,26.68129585087796,1354.445048332552,0.003860602144444598,0.025377213127021327,0.023266089981965582,0.05250390525343151,0.07352980936960456,0.4833395345456278,0.44313065608476765,2.0,293.37054011397026,0.35000000000582077,10.800532601970986,3081.215885029688,0.11191511076862382,0.22916043761663413,0.658924451614742,0.002242821058104474,0.9553864288359453,0.04237075010595017,2.0,293.37054011397026,0.4719064210949,two-phase,0.075,6.0,0.175,0.02477693002165258,0.024755754363921446,0.027726975231778927,0.027809108505780226,0.009786809640661667,0.8632265196881123,0.12698667067122615,0.008064513767679622,0.8623723688096543,0.12956311742266602,0.13049079521602533,0.14387108662262704,0.7256381181613476,0.12909180181951446,0.144807711552253,0.7261004866282326,293.37054011397026,293.3540556758123,293.37054011397026,293.49022178487985
415,415.0,0.000872,3.2700388008034724,29.20744364292373,25.604521962218698,1354.6579489498442,0.002851473834300628,0.025468890856629494,0.022327143151054704,0.050647507841984823,0.0563003779612798,0.5028656283758304,0.4408339936628899,2.0,285.464413401457,0.35000000000582077,16.360047613733517,2944.4134632495334,0.08594871455860849,0.2536565464904599,0.6603947389509317,0.0012391814241336004,0.9656824947280719,0.033078323847794536,2.0,285.464413401457,0.5011864963162225,two-phase,0.075,6.0,0.175,0.025383847002472777,0.025398909022008632,0.025263660839512047,0.025351389489765296,0.007871940228853827,0.860596656113764,0.131531403657382,0.007513777829472449,0.8599045458630188,0.13258167630750875,0.10495920305456768,0.14343277602331087,0.7516080209221214,0.10464711180766365,0.14226992242902287,0.7530829657633135,285.464413401457,285.3777281654647,285.464413401457,285.4746444348379
416,416.0,0.000872,4.190990607685789,29.565516254175662,26.048742668894377,1354.3968014809595,0.0036545438099020084,0.02578113017364118,0.022714503607275897,0.05215017759081909,0.07007730325630535,0.49436322874919386,0.43555946799450074,2.0,288.9197865770832,0.35000000000582077,12.348640682404042,3057.278659559449,0.10685118308155012,0.24265848421556413,0.6504903327028857,0.0017829550104137414,0.9618148971620051,0.036402147827581215,2.0,288.9197865770832,0.48746603322797455,two-phase,0.075,6.0,0.175,0.025421440202330992,0.02550450863471089,0.026728737388488095,0.026843908985873507,0.009571764610253025,0.8629311788709217,0.1274970565188251,0.008842271918127234,0.8639796322299396,0.12717809585193313,0.12762352814170205,0.14382186315078263,0.7285546087075153,0.12755933511720383,0.1449767510467217,0.7274639138360744,288.9197865770832,289.04338642535953,288.9197865770832,288.74687946240897
417,417.0,0.000872,5.023063992625389,29.185223094119632,25.737274789210208,1355.4681326091254,0.0043801118015693394,0.02544951453807232,0.022442903616191303,0.052272529955832966,0.08379375946161896,0.4868621159063006,0.4293441246320804,2.0,292.08730312274724,0.35000000000582077,11.20006014562792,3092.40847553793,0.12760655912522306,0.23313805288161266,0.6392553879931643,0.0024271315159797332,0.9580639472317595,0.0395089212522607,2.0,292.08730312274724,0.4752690666646231,two-phase,0.075,6.0,0.175,0.024843516524307285,0.024942469701405543,0.027429013431525682,0.027472577293890327,0.011214846261283367,0.8651877716932183,0.12359738204549836,0.010583580881193398,0.865054793945132,0.12436162517367472,0.14953128348701514,0.14419796195199117,0.7062707545609938,0.14971484938694019,0.1451329879171628,0.7051521626958971,292.08730312274724,292.1184440574923,292.08730312274724,292.08216883691273
418,418.0,0.000872,4.851304787851871,28.132107416450044,25.807608877696502,1355.518930873953,0.004230337775006831,0.024531197667144438,0.022504234941351352,0.05126577038350262,0.08251778415424257,0.47851027076418623,0.4389719450815712,2.0,295.4717330019763,0.35000000000582077,10.136316115276326,3026.922570231166,0.1254769552195239,0.22322637184561156,0.6512966729348647,0.0027364664626373897,0.9526089401780966,0.044654593359266095,2.0,295.4717330019763,0.46407641950645484,two-phase,0.075,6.0,0.175,0.02379123516281595,0.023786300532224726,0.02747453522068667,0.027586913931199955,0.010843728685402725,0.864678082309554,0.12447818900504327,0.010626115714376317,0.8649797139332854,0.12439417035233817,0.14458304913456244,0.1441130137141319,0.7113039371513056,0.14559014410280774,0.1429043643291631,0.7115054915680292,295.4717330019763,295.5084383546444,295.4717330019763,295.4998536475686
419,419.0,0.000872,5.776452745724124,29.804183502223307,26.238821750348453,1355.8009139428375,0.005037066794271437,0.025989248013938725,0.02288025256630385,0.05390656737451401,0.09344068894753749,0.4821165449726992,0.4244427660797633,2.0,294.15226481588945,0.35000000000582077,11.04880379664015,3208.2249450498357,0.14217148754115244,0.22720449200316878,0.6306240204556788,0.0029406344177929943,0.955524643338121,0.04153472224408594,2.0,294.15226481588945,0.46748706538346596,two-phase,0.075,6.0,0.175,0.025200622986807645,0.025302956609857548,0.028705944387706368,0.02854397410247264,0.012347369568793976,0.8667431684979439,0.12090946193326225,0.011105071088202963,0.8694542963357191,0.11944063257607794,0.16463159424277346,0.14445719474280186,0.6909112110144247,0.16456852751015735,0.1452683579139458,0.690163114575897,294.15226481588945,294.28808323059997,294.15226481588945,294.249544052033
420,420.0,0.000873,24.66475716727596,33.2282679528174,36.23327866308924,1348.254332965946,0.02153233300703191,0.029008277922809588,0.031631652272876905,0.08217226320271839,0.26203894316397003,0.3530178772275795,0.38494317960845065,2.0,351.2377460909736,0.35000000000582077,11.244967827654706,5219.8816820320835,0.37448110848687405,0.11189537138490133,0.5136235201282245,0.05321777899553227,0.8008168166439705,0.14596540436049718,2.0,351.2377460909736,0.2780618044489529,two-phase,0.075,6.0,0.175,0.02284896778180217,0.02285528277895339,0.059323295420916224,0.059266717628614636,0.02645814542231414,0.8861227748174628,0.08741907976022298,0.025997949123058178,0.8863341289651978,0.08766792191174401,0.35277527227508143,0.14768712912684925,0.49953759859806934,0.3514607515114868,0.14734791001006128,0.5011913384784519,351.2377460909736,351.3533802206635,351.2377460909736,351.20399845066095
421,421.0,0.000873,24.65240974715321,32.43260931622241,35.63212086491283,1339.0822833364468,0.021521553709264753,0.028313667933062163,0.031106841515068897,0.08094206315739581,0.2658883758301915,0.34980165847767986,0.38430996569212866,2.0,352.4817453747436,0.35000000000582077,11.000073067001603,5111.811336204713,0.37902134570673207,0.11002720580430006,0.5109514484889679,0.05578428891936922,0.7950970705795503,0.14911864050108053,2.0,352.4817453747436,0.27353162845247425,two-phase,0.075,6.0,0.175,0.022140214345745497,0.022084593817240636,0.05880184881165032,0.05864890427564661,0.026696218900411888,0.886449742683456,0.08685403841613203,0.027240366477957082,0.8848847986225916,0.08787483489945135,0.35594958531436177,0.14774162377042213,0.49630879091521596,0.35537364580415787,0.1480605140142157,0.49656584018162647,352.4817453747436,352.5582796283572,352.4817453747436,352.5645392014883
